LOC_PID,LGA_PID,LGA,LOCALITY,State.Region,ABB_NAME,Metro.Region,State,POA_CODE16
SA210005819,SA99,Port Pirie,Napperby,Central,PORT PIRIE,,SA,5540
SA210005820,SA142,Elliston,Palkagee,Eyre Peninsula,ELLISTON,,SA,5633
SA210005821,SA121,Loxton Waikerie,Pyap,Murray Mallee,LOXTON WAIKERIE,,SA,5333
SA210005822,SA95,Southern Mallee,Price,Murray Mallee,SOUTHERN MALLEE,,SA,5301
SA210005823,SA111,Ceduna,Wandana,Eyre Peninsula,CEDUNA,,SA,5690
SA210005824,SA134,Streaky Bay,Scott,Eyre Peninsula,STREAKY BAY,,SA,5680
SA210005825,SA141,Yorke Peninsula,Minlacowie,Central,YORKE PENINSULA,,SA,5575
SA210005826,SA97,Wudinna,Minnipa,Eyre Peninsula,WUDINNA,,SA,5654
SA210005827,SA139,Lower Eyre Peninsula,Mitchell,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5632
SA210005828,SA155,Coorong,Strawbridge,Murray Mallee,COORONG,,SA,5265
SA210005829,SA87,Tumby Bay,Yaranyacka,Eyre Peninsula,TUMBY BAY,,SA,5607
SA210005830,SA104,Wakefield,Stow,Central,WAKEFIELD,,SA,5461
SA210005831,SA139,Lower Eyre Peninsula,Ulipa,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5607
SA210005832,SA142,Elliston,Ulyerra,Eyre Peninsula,ELLISTON,,SA,5633
SA210005833,SA88,Wattle Range,Mayurra,Southeast,WATTLE RANGE,,SA,5280
SA210005834,SA96,Tatiara,Mccallum,Southeast,TATIARA,,SA,5302
SA210005835,SA131,Orroroo Carrieton,Mcculloch,Central,ORROROO CARRIETON,,SA,5432
SA210005836,SA121,Loxton Waikerie,Mcgorrery,Murray Mallee,LOXTON WAIKERIE,,SA,5311
SA210005837,SA116,Franklin Harbour,Mcgregor,Eyre Peninsula,FRANKLIN HARBOUR,,SA,5602
SA210005838,SA155,Coorong,Mcnamara,Murray Mallee,COORONG,,SA,5266
SA210005839,SA123,Karoonda East Murray,Mcpherson,Murray Mallee,KAROONDA EAST MURRAY,,SA,5309
SA210005840,SA155,Coorong,Messent,Murray Mallee,COORONG,,SA,5266
SA210005841,SA112,Clare And Gilbert Valleys,Milne,Central,CLARE AND GILBERT VALLEYS,,SA,5455
SA210005842,SA116,Franklin Harbour,Miltalie,Eyre Peninsula,FRANKLIN HARBOUR,,SA,5602
SA210005843,SA116,Franklin Harbour,Minbrie,Eyre Peninsula,FRANKLIN HARBOUR,,SA,5602
SA210005844,SA146,Outback Communities Authority,Minburra,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5431
SA210005845,SA122,Flinders Ranges,Palmer,Central,FLINDERS RANGES,,SA,5433
SA210005846,SA95,Southern Mallee,Quirke,Murray Mallee,SOUTHERN MALLEE,,SA,5304
SA210005847,SA146,Outback Communities Authority,Moralana,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210005848,SA94,Peterborough,Morgan,Central,PETERBOROUGH,,SA,5422
SA210005849,SA123,Karoonda East Murray,Mindarie,Murray Mallee,KAROONDA EAST MURRAY,,SA,5310
SA210005850,SA141,Yorke Peninsula,Melville,Central,YORKE PENINSULA,,SA,5576
SA210005851,SA141,Yorke Peninsula,Kilkerran,Central,YORKE PENINSULA,,SA,5573
SA210005852,SA117,Goyder,Ketchowla,Central,GOYDER,,SA,5419
SA210005853,SA139,Lower Eyre Peninsula,Lake Wangary,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5607
SA210005854,SA139,Lower Eyre Peninsula,Nicholls,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5632
SA210005854,SA87,Tumby Bay,Nicholls,Eyre Peninsula,TUMBY BAY,,SA,5603
SA210005855,SA146,Outback Communities Authority,Nilginee,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5600
SA210005856,SA108,Alexandrina,Kondoparinga,Southern and Hills,ALEXANDRINA,,SA,5255
SA210005856,SA143,Mount Barker,Kondoparinga,Southern and Hills,MOUNT BARKER,,SA,5201
SA210005857,SA138,Kangaroo Island,Newland,Southern and Hills,KANGAROO ISLAND,,SA,5223
SA210005858,SA118,Grant,Kongorong,Southeast,GRANT,,SA,5291
SA210005859,SA134,Streaky Bay,Koolgera,Eyre Peninsula,STREAKY BAY,,SA,5661
SA210005860,SA124,Kimba,Koongawa,Eyre Peninsula,KIMBA,,SA,5650
SA210005860,SA146,Outback Communities Authority,Koongawa,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5641
SA210005860,SA97,Wudinna,Koongawa,Eyre Peninsula,WUDINNA,,SA,5650
SA210005861,SA108,Alexandrina,Kuitpo,Southern and Hills,ALEXANDRINA,,SA,5172
SA210005861,SA143,Mount Barker,Kuitpo,Southern and Hills,MOUNT BARKER,,SA,5153
SA210005861,SA93,Onkaparinga,Kuitpo,Metropolitan Adelaide,ONKAPARINGA,,SA,5157
SA210005862,SA96,Tatiara,Laffer,Southeast,TATIARA,,SA,5267
SA210005863,SA134,Streaky Bay,Witera,Eyre Peninsula,STREAKY BAY,,SA,5671
SA210005864,SA129,Naracoorte Lucindale,Woolumbool,Southeast,"NARACOORTE LUCINDALE",,SA,5272
SA210005865,SA97,Wudinna,Wudinna,Eyre Peninsula,WUDINNA,,SA,5652
SA210005866,SA124,Kimba,Yalanda,Eyre Peninsula,KIMBA,,SA,5641
SA210005867,SA96,Tatiara,Shaugh,Southeast,TATIARA,,SA,5267
SA210005868,SA113,Cleve,Smeaton,Eyre Peninsula,CLEVE,,SA,5642
SA210005869,SA139,Lower Eyre Peninsula,Mortlock,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5630
SA210005870,SA124,Kimba,Moseley,Eyre Peninsula,KIMBA,,SA,5641
SA210005870,SA146,Outback Communities Authority,Moseley,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210005871,SA68,Whyalla,Randell,Eyre Peninsula,WHYALLA,,SA,5601
SA210005871,SA84,Whyalla,Randell,Eyre Peninsula,WHYALLA,,SA,5601
SA210005872,SA111,Ceduna,Moule,Eyre Peninsula,CEDUNA,,SA,5690
SA210005873,SA107,Adelaide Hills,Para Wirra,Metropolitan Adelaide,ADELAIDE HILLS,,SA,5231
SA210005873,SA109,Barossa,Para Wirra,Central,BAROSSA,,SA,5351
SA210005873,SA98,Playford,Para Wirra,Metropolitan Adelaide,PLAYFORD,,SA,5114
SA210005874,SA102,West Torrens,Noarlunga,Metropolitan Adelaide,WEST TORRENS,,SA,5045
SA210005874,SA105,Holdfast Bay,Noarlunga,Metropolitan Adelaide,HOLDFAST BAY,,SA,5048
SA210005874,SA107,Adelaide Hills,Noarlunga,Metropolitan Adelaide,ADELAIDE HILLS,,SA,5153
SA210005874,SA143,Mount Barker,Noarlunga,Southern and Hills,MOUNT BARKER,,SA,5245
SA210005874,SA91,Marion,Noarlunga,Metropolitan Adelaide,MARION,,SA,5158
SA210005874,SA93,Onkaparinga,Noarlunga,Metropolitan Adelaide,ONKAPARINGA,,SA,5157
SA210005875,SA155,Coorong,Richards,Murray Mallee,COORONG,,SA,5266
SA210005876,SA88,Wattle Range,Riddoch,Southeast,WATTLE RANGE,,SA,5279
SA210005877,SA126,Mid Murray,Ridley,Murray Mallee,MID MURRAY,,SA,5238
SA210005878,SA138,Kangaroo Island,Mcdonald,Southern and Hills,KANGAROO ISLAND,,SA,5223
SA210005879,SA142,Elliston,Mcintosh,Eyre Peninsula,ELLISTON,,SA,5670
SA210005880,SA142,Elliston,Mclachlan,Eyre Peninsula,ELLISTON,,SA,5633
SA210005881,SA138,Kangaroo Island,Menzies,Southern and Hills,KANGAROO ISLAND,,SA,5223
SA210005882,SA146,Outback Communities Authority,Miller,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210005883,SA99,Port Pirie,Redhill,Central,PORT PIRIE,,SA,5521
SA210005884,SA117,Goyder,Rees,Central,GOYDER,,SA,5417
SA210005885,SA130,Northern Areas,Reynolds,Central,NORTHERN AREAS,,SA,5454
SA210005886,SA124,Kimba,Panitya,Eyre Peninsula,KIMBA,,SA,5641
SA210005887,SA141,Yorke Peninsula,Ramsay,Central,YORKE PENINSULA,,SA,5575
SA210005888,SA141,Yorke Peninsula,Moorowie,Central,YORKE PENINSULA,,SA,5577
SA210005889,SA129,Naracoorte Lucindale,Naracoorte,Southeast,"NARACOORTE LUCINDALE",,SA,5271
SA210005890,SA146,Outback Communities Authority,Nash,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210005891,SA146,Outback Communities Authority,Oratunga,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210005892,SA121,Loxton Waikerie,Paisley,Murray Mallee,LOXTON WAIKERIE,,SA,5357
SA210005893,SA119,Kingston,Wells,Southeast,KINGSTON,,SA,5275
SA210005893,SA155,Coorong,Wells,Murray Mallee,COORONG,,SA,5275
SA210005894,SA124,Kimba,Wilcherry,Eyre Peninsula,KIMBA,,SA,5641
SA210005894,SA146,Outback Communities Authority,Wilcherry,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210005895,SA142,Elliston,Tinline,Eyre Peninsula,ELLISTON,,SA,5670
SA210005896,SA97,Wudinna,Travers,Eyre Peninsula,WUDINNA,,SA,5654
SA210005897,SA101,Tea Tree Gully,Yatala,Metropolitan Adelaide,TEA TREE GULLY,,SA,5125
SA210005897,SA102,West Torrens,Yatala,Metropolitan Adelaide,WEST TORRENS,,SA,5024
SA210005897,SA107,Adelaide Hills,Yatala,Metropolitan Adelaide,ADELAIDE HILLS,,SA,5131
SA210005897,SA154,Town Walkerville,Yatala,Metropolitan Adelaide,TOWN WALKERVILLE,,SA,5081
SA210005897,SA73,Adelaide,Yatala,Metropolitan Adelaide,ADELAIDE,,SA,5006
SA210005897,SA78,Port Adelaide Enfield,Yatala,Metropolitan Adelaide,PORT ADELAIDE ENFIELD,,SA,5085
SA210005897,SA81,Prospect,Yatala,Metropolitan Adelaide,PROSPECT,,SA,5082
SA210005897,SA82,Salisbury,Yatala,Metropolitan Adelaide,SALISBURY,,SA,5109
SA210005897,SA90,Charles Sturt,Yatala,Metropolitan Adelaide,CHARLES STURT,,SA,5023
SA210005897,SA98,Playford,Yatala,Metropolitan Adelaide,PLAYFORD,,SA,5114
SA210005898,SA122,Flinders Ranges,Warcowie,Central,FLINDERS RANGES,,SA,5434
SA210005898,SA146,Outback Communities Authority,Warcowie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210005899,SA146,Outback Communities Authority,Warrakimbo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210005900,SA158,Barunga West,Wiltunga,Central,BARUNGA WEST,,SA,5560
SA210005901,SA141,Yorke Peninsula,Tiparra,Central,YORKE PENINSULA,,SA,5558
SA210005902,SA89,Yankalilla,Yankalilla,Southern and Hills,YANKALILLA,,SA,5204
SA210005903,SA158,Barunga West,Wokurna,Central,BARUNGA WEST,,SA,5522
SA210005904,SA138,Kangaroo Island,Seddon,Southern and Hills,KANGAROO ISLAND,,SA,5223
SA210005905,SA153,Copper Coast,Tickera,Central,COPPER COAST,,SA,5556
SA210005905,SA158,Barunga West,Tickera,Central,BARUNGA WEST,,SA,5555
SA210005906,SA142,Elliston,Ward,Eyre Peninsula,ELLISTON,,SA,5670
SA210005907,SA139,Lower Eyre Peninsula,Sleaford,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5607
SA210005908,SA104,Wakefield,Upper Wakefield,Central,WAKEFIELD,,SA,5461
SA210005908,SA112,Clare And Gilbert Valleys,Upper Wakefield,Central,CLARE AND GILBERT VALLEYS,,SA,5451
SA210005909,SA141,Yorke Peninsula,Wauraltee,Central,YORKE PENINSULA,,SA,5573
SA210005910,SA142,Elliston,Way,Eyre Peninsula,ELLISTON,,SA,5607
SA210005911,SA107,Adelaide Hills,Talunga,Metropolitan Adelaide,ADELAIDE HILLS,,SA,5233
SA210005911,SA109,Barossa,Talunga,Central,BAROSSA,,SA,5235
SA210005911,SA126,Mid Murray,Talunga,Murray Mallee,MID MURRAY,,SA,5236
SA210005912,SA111,Ceduna,Wallanippie,Eyre Peninsula,CEDUNA,,SA,5680
SA210005913,SA108,Alexandrina,Willunga,Southern and Hills,ALEXANDRINA,,SA,5172
SA210005913,SA93,Onkaparinga,Willunga,Metropolitan Adelaide,ONKAPARINGA,,SA,5171
SA210005914,SA121,Loxton Waikerie,Kekwick,Murray Mallee,LOXTON WAIKERIE,,SA,5311
SA210005915,SA124,Kimba,Kelly,Eyre Peninsula,KIMBA,,SA,5641
SA210005916,SA88,Wattle Range,Kennion,Southeast,WATTLE RANGE,,SA,5280
SA210005917,SA121,Loxton Waikerie,Kingsford,Murray Mallee,LOXTON WAIKERIE,,SA,5304
SA210005917,SA95,Southern Mallee,Kingsford,Murray Mallee,SOUTHERN MALLEE,,SA,5304
SA210005918,SA146,Outback Communities Authority,Nilpena,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210005919,SA142,Elliston,Squire,Eyre Peninsula,ELLISTON,,SA,5670
SA210005920,SA134,Streaky Bay,Walpuppie,Eyre Peninsula,STREAKY BAY,,SA,5661
SA210005921,SA112,Clare And Gilbert Valleys,Stanley,Central,CLARE AND GILBERT VALLEYS,,SA,5415
SA210005921,SA117,Goyder,Stanley,Central,GOYDER,,SA,5416
SA210005922,SA129,Naracoorte Lucindale,Spence,Southeast,"NARACOORTE LUCINDALE",,SA,5271
SA210005923,SA134,Streaky Bay,Wallala,Eyre Peninsula,STREAKY BAY,,SA,5661
SA210005924,SA142,Elliston,Wallis,Eyre Peninsula,ELLISTON,,SA,5670
SA210005925,SA131,Orroroo Carrieton,Walloway,Central,ORROROO CARRIETON,,SA,5431
SA210005926,SA130,Northern Areas,Yangya,Central,NORTHERN AREAS,,SA,5473
SA210005927,SA97,Wudinna,Yaninee,Eyre Peninsula,WUDINNA,,SA,5653
SA210005928,SA96,Tatiara,Stirling,Southeast,TATIARA,,SA,5267
SA210005929,SA87,Tumby Bay,Stokes,Eyre Peninsula,TUMBY BAY,,SA,5607
SA210005930,SA134,Streaky Bay,Yantanabie,Eyre Peninsula,STREAKY BAY,,SA,5661
SA210005931,SA131,Orroroo Carrieton,Yanyarrie,Central,ORROROO CARRIETON,,SA,5432
SA210005932,SA122,Flinders Ranges,Yarrah,Central,FLINDERS RANGES,,SA,5433
SA210005932,SA146,Outback Communities Authority,Yarrah,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210005933,SA139,Lower Eyre Peninsula,Warrow,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5607
SA210005934,SA108,Alexandrina,Strathalbyn,Southern and Hills,ALEXANDRINA,,SA,5255
SA210005934,SA143,Mount Barker,Strathalbyn,Southern and Hills,MOUNT BARKER,,SA,5251
SA210005935,SA132,Robe,Waterhouse,Southeast,ROBE,,SA,5276
SA210005936,SA88,Wattle Range,Symon,Southeast,WATTLE RANGE,,SA,5280
SA210005937,SA155,Coorong,Kirkpatrick,Murray Mallee,COORONG,,SA,5261
SA210005938,SA117,Goyder,Kooringa,Central,GOYDER,,SA,5417
SA210005939,SA87,Tumby Bay,Koppio,Eyre Peninsula,TUMBY BAY,,SA,5607
SA210005940,SA117,Goyder,Wonna,Central,GOYDER,,SA,5419
SA210005941,SA122,Flinders Ranges,Wonoka,Central,FLINDERS RANGES,,SA,5434
SA210005942,SA122,Flinders Ranges,Woolundunga,Central,FLINDERS RANGES,,SA,5433
SA210005942,SA128,Mount Remarkable,Woolundunga,Central,MOUNT REMARKABLE,,SA,5701
SA210005943,SA146,Outback Communities Authority,Woolyana,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210005944,SA122,Flinders Ranges,Wyacca,Central,FLINDERS RANGES,,SA,5433
SA210005944,SA146,Outback Communities Authority,Wyacca,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210005945,SA130,Northern Areas,Yackamoorundie,Central,NORTHERN AREAS,,SA,5470
SA210005946,SA113,Cleve,Yadnarie,Eyre Peninsula,CLEVE,,SA,5640
SA210005947,SA141,Yorke Peninsula,Kulpara,Central,YORKE PENINSULA,,SA,5552
SA210005947,SA153,Copper Coast,Kulpara,Central,COPPER COAST,,SA,5552
SA210005947,SA158,Barunga West,Kulpara,Central,BARUNGA WEST,,SA,5552
SA210005948,SA119,Kingston,Lacepede,Southeast,KINGSTON,,SA,5275
SA210005949,SA132,Robe,Lake George,Southeast,ROBE,,SA,5276
SA210005949,SA88,Wattle Range,Lake George,Southeast,WATTLE RANGE,,SA,5280
SA210005950,SA139,Lower Eyre Peninsula,Uley,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5607
SA210005951,SA122,Flinders Ranges,Wirreanda,Central,FLINDERS RANGES,,SA,5432
SA210005952,SA96,Tatiara,Wirrega,Southeast,TATIARA,,SA,5270
SA210005953,SA128,Mount Remarkable,Wongyarra,Central,MOUNT REMARKABLE,,SA,5483
SA210005954,SA158,Barunga West,Ninnes,Central,BARUNGA WEST,,SA,5560
SA210005955,SA99,Port Pirie,Koolunga,Central,PORT PIRIE,,SA,5464
SA210005956,SA141,Yorke Peninsula,Koolywurtie,Central,YORKE PENINSULA,,SA,5575
SA210005957,SA117,Goyder,Kingston,Central,GOYDER,,SA,5418
SA210005958,SA117,Goyder,Neales,Central,GOYDER,,SA,5374
SA210005959,SA119,Kingston,Neville,Southeast,KINGSTON,,SA,5275
SA210005960,SA126,Mid Murray,Nildottie,Murray Mallee,MID MURRAY,,SA,5354
SA210005961,SA116,Franklin Harbour,Warren,Eyre Peninsula,FRANKLIN HARBOUR,,SA,5602
SA210005962,SA146,Outback Communities Authority,Wookata,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210005963,SA153,Copper Coast,Wallaroo,Central,COPPER COAST,,SA,5554
SA210005964,SA131,Orroroo Carrieton,Uroonda,Central,ORROROO CARRIETON,,SA,5432
SA210005965,SA113,Cleve,Verran,Eyre Peninsula,CLEVE,,SA,5603
SA210005966,SA123,Karoonda East Murray,Vincent,Murray Mallee,KAROONDA EAST MURRAY,,SA,5308
SA210005967,SA121,Loxton Waikerie,Waikerie,Murray Mallee,LOXTON WAIKERIE,,SA,5330
SA210005968,SA126,Mid Murray,Stuart,Murray Mallee,MID MURRAY,,SA,5320
SA210005969,SA146,Outback Communities Authority,Sturdee,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210005970,SA142,Elliston,Talia,Eyre Peninsula,ELLISTON,,SA,5670
SA210005971,SA130,Northern Areas,Tarcowie,Central,NORTHERN AREAS,,SA,5491
SA210005972,SA134,Streaky Bay,Tarlton,Eyre Peninsula,STREAKY BAY,,SA,5660
SA210005973,SA96,Tatiara,Tatiara,Southeast,TATIARA,,SA,5269
SA210005974,SA112,Clare And Gilbert Valleys,Waterloo,Central,CLARE AND GILBERT VALLEYS,,SA,5413
SA210005974,SA120,Light,Waterloo,Central,LIGHT,,SA,5373
SA210005975,SA117,Goyder,Whyte,Central,GOYDER,,SA,5420
SA210005975,SA130,Northern Areas,Whyte,Central,NORTHERN AREAS,,SA,5491
SA210005976,SA131,Orroroo Carrieton,Yalpara,Central,ORROROO CARRIETON,,SA,5431
SA210005977,SA96,Tatiara,Senior,Southeast,TATIARA,,SA,5268
SA210005978,SA103,Murray Bridge,Seymour,Murray Mallee,MURRAY BRIDGE,,SA,5253
SA210005978,SA155,Coorong,Seymour,Murray Mallee,COORONG,,SA,5260
SA210005979,SA139,Lower Eyre Peninsula,Shannon,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5632
SA210005980,SA155,Coorong,Sherlock,Murray Mallee,COORONG,,SA,5301
SA210005981,SA88,Wattle Range,Short,Southeast,WATTLE RANGE,,SA,5280
SA210005982,SA126,Mid Murray,Skurray,Murray Mallee,MID MURRAY,,SA,5357
SA210005983,SA132,Robe,Smith,Southeast,ROBE,,SA,5272
SA210005984,SA124,Kimba,Solomon,Eyre Peninsula,KIMBA,,SA,5641
SA210005985,SA126,Mid Murray,Younghusband,Murray Mallee,MID MURRAY,,SA,5238
SA210005986,SA146,Outback Communities Authority,Waroonee,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5431
SA210005987,SA97,Wudinna,Warramboo,Eyre Peninsula,WUDINNA,,SA,5650
SA210005988,SA122,Flinders Ranges,Willochra,Central,FLINDERS RANGES,,SA,5433
SA210005988,SA128,Mount Remarkable,Willochra,Central,MOUNT REMARKABLE,,SA,5485
SA210005989,SA128,Mount Remarkable,Willowie,Central,MOUNT REMARKABLE,,SA,5431
SA210005990,SA123,Karoonda East Murray,Wilson,Murray Mallee,KAROONDA EAST MURRAY,,SA,5309
SA210005991,SA116,Franklin Harbour,Wilton,Eyre Peninsula,FRANKLIN HARBOUR,,SA,5602
SA210005992,SA128,Mount Remarkable,Winninowie,Central,MOUNT REMARKABLE,,SA,5495
SA210005992,SA79,Port Augusta,Winninowie,Eyre Peninsula,PORT AUGUSTA,,SA,5700
SA210005993,SA109,Barossa,Tungkillo,Central,BAROSSA,,SA,5235
SA210005993,SA126,Mid Murray,Tungkillo,Murray Mallee,MID MURRAY,,SA,5236
SA210005994,SA122,Flinders Ranges,Yednalue,Central,FLINDERS RANGES,,SA,5432
SA210005995,SA94,Peterborough,Yongala,Central,PETERBOROUGH,,SA,5422
SA210005996,SA118,Grant,Young,Southeast,GRANT,,SA,5291
SA210005996,SA88,Wattle Range,Young,Southeast,WATTLE RANGE,,SA,5291
SA210005997,SA96,Tatiara,Willalooka,Southeast,TATIARA,,SA,5267
SA210005998,SA128,Mount Remarkable,Telowie,Central,MOUNT REMARKABLE,,SA,5540
SA210005999,SA117,Goyder,Terowie,Central,GOYDER,,SA,5419
SA210006000,SA117,Goyder,Tomkinson,Central,GOYDER,,SA,5418
SA210006001,SA142,Elliston,Tooligie,Eyre Peninsula,ELLISTON,,SA,5607
SA210006002,SA129,Naracoorte Lucindale,Townsend,Southeast,"NARACOORTE LUCINDALE",,SA,5273
SA210006003,SA146,Outback Communities Authority,Trunch,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210006004,SA133,Victor Harbor,Encounter Bay,Southern and Hills,VICTOR HARBOR,,SA,5211
SA210006004,SA89,Yankalilla,Encounter Bay,Southern and Hills,YANKALILLA,,SA,5211
SA210006005,SA138,Kangaroo Island,Dudley,Southern and Hills,KANGAROO ISLAND,,SA,5222
SA210006006,SA108,Alexandrina,Goolwa,Southern and Hills,ALEXANDRINA,,SA,5214
SA210006006,SA133,Victor Harbor,Goolwa,Southern and Hills,VICTOR HARBOR,,SA,5211
SA210006007,SA139,Lower Eyre Peninsula,Louth,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5607
SA210006007,SA87,Tumby Bay,Louth,Eyre Peninsula,TUMBY BAY,,SA,5605
SA210006008,SA139,Lower Eyre Peninsula,Lincoln,Eyre Peninsula,LOWER EYRE PENINSULA,,SA,5607
SA210006008,SA80,Port Lincoln,Lincoln,Eyre Peninsula,PORT LINCOLN,,SA,5606
SA210006009,SA159,Torrens Island,Port Adelaide,Greater Adelaide,TORRENS ISLAND,Unincorporated,SA,5960
SA210006009,SA78,Port Adelaide Enfield,Port Adelaide,Metropolitan Adelaide,PORT ADELAIDE ENFIELD,,SA,5013
SA210006009,SA82,Salisbury,Port Adelaide,Metropolitan Adelaide,SALISBURY,,SA,5110
SA210006009,SA90,Charles Sturt,Port Adelaide,Metropolitan Adelaide,CHARLES STURT,,SA,5019
SA210006009,SA98,Playford,Port Adelaide,Metropolitan Adelaide,PLAYFORD,,SA,5120
SA210006010,SA141,Yorke Peninsula,Warrenben,Central,YORKE PENINSULA,,SA,5575
SA210006011,SA134,Streaky Bay,Wright,Eyre Peninsula,STREAKY BAY,,SA,5671
SA210006011,SA142,Elliston,Wright,Eyre Peninsula,ELLISTON,,SA,5607
SA210006012,SA133,Victor Harbor,Waitpinga,Southern and Hills,VICTOR HARBOR,,SA,5211
SA210006012,SA89,Yankalilla,Waitpinga,Southern and Hills,YANKALILLA,,SA,5204
SA210006013,SA134,Streaky Bay,Wrenfordsley,Eyre Peninsula,STREAKY BAY,,SA,5680
SA210006014,SA90,Charles Sturt,St Clair,Metropolitan Adelaide,CHARLES STURT,,SA,5011
SA210006015,SA146,Outback Communities Authority,Moorillah,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006016,SA146,Outback Communities Authority,Bosworth,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5720
SA210006017,SA146,Outback Communities Authority,Mount Eba,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006018,SA146,Outback Communities Authority,Mount Vivian,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006019,SA146,Outback Communities Authority,Chundaria,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210006020,SA146,Outback Communities Authority,Ediacara,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006021,SA146,Outback Communities Authority,Mitchidy Moola,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210006022,SA146,Outback Communities Authority,Lake Torrens Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210006023,SA146,Outback Communities Authority,Wilgena,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006024,SA146,Outback Communities Authority,Wirraminna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006025,SA146,Outback Communities Authority,Millers Creek,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006026,SA146,Outback Communities Authority,Purple Downs,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006027,SA146,Outback Communities Authority,Stuarts Creek,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5720
SA210006028,SA146,Outback Communities Authority,Mount Arden,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006028,SA79,Port Augusta,Mount Arden,Eyre Peninsula,PORT AUGUSTA,,SA,5715
SA210006029,SA146,Outback Communities Authority,Oakden Hills,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006030,SA146,Outback Communities Authority,Hiltaba,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006031,SA146,Outback Communities Authority,Ingomar,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006032,SA146,Outback Communities Authority,Mcdouall Peak,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006033,SA146,Outback Communities Authority,Roxby Downs Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006034,SA146,Outback Communities Authority,Cooyerdoo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5600
SA210006035,SA146,Outback Communities Authority,Iron Baron,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5600
SA210006036,SA116,Franklin Harbour,Secret Rocks,Eyre Peninsula,FRANKLIN HARBOUR,,SA,5602
SA210006036,SA146,Outback Communities Authority,Secret Rocks,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5600
SA210006037,SA146,Outback Communities Authority,Yudnapinna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5715
SA210006038,SA134,Streaky Bay,Gawler Ranges,Eyre Peninsula,STREAKY BAY,,SA,5655
SA210006038,SA146,Outback Communities Authority,Gawler Ranges,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5655
SA210006038,SA97,Wudinna,Gawler Ranges,Eyre Peninsula,WUDINNA,,SA,5655
